"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01037","1","10","71","0","2016","1","",5,18,18,18,169144,0,0,723,"",6.68,0.70,0.70,0.69,0.53,0.00,0.00,0.76,"",0,0.0,-2,-10.0,-1,-5.3,-2,-10.0,-12887,-7.1,0,0.0,0,0.0,11,1.5
"01037","2","10","71","0","2016","1","N",7,0,0,0,0,0,0,0,"N",8.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","3","10","71","0","2016","1","N",16,0,0,0,0,0,0,0,"N",7.65,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","10","71","0","2016","1","",92,944,950,957,8445990,5869027,107911,684,"",0.79,0.86,0.87,0.86,0.90,1.00,1.00,1.05,"",6,7.0,37,4.1,45,5.0,36,3.9,488395,6.1,222648,3.9,-13760,-11.3,12,1.8
"01039","0","10","70","0","2016","1","",898,12001,11949,12086,97325277,54030825,1305496,623,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-47,-0.4,-153,-1.3,-12,-0.1,1423219,1.5,134615,0.2,-105699,-7.5,12,2.0
"01039","1","10","71","0","2016","1","",12,113,113,118,1513481,0,0,1015,"",2.14,0.47,0.48,0.49,0.54,0.00,0.00,1.12,"",0,0.0,0,0.0,0,0.0,4,3.5,-104342,-6.4,0,0.0,0,0.0,-83,-7.6
"01039","2","10","71","0","2016","1","",15,325,367,378,3432768,0,0,740,"",2.34,0.84,0.93,0.95,1.06,0.00,0.00,1.17,"",0,0.0,-1,-0.3,5,1.4,13,3.6,-34522,-1.0,0,0.0,0,0.0,-20,-2.6
"01039","3","10","71","0","2016","1","",49,1624,1609,1628,13038448,188867,3938,619,"",3.13,1.33,1.32,1.31,1.53,0.33,0.58,1.16,"",0,0.0,16,1.0,1,0.1,20,1.2,22798,0.2,17783,10.4,-270,-6.4,-4,-0.6
"01039","5","10","71","0","2016","1","",822,9939,9860,9962,79340580,53841958,1301558,615,"",0.94,0.98,0.98,0.98,0.96,1.01,1.00,0.98,"",0,0.0,-62,-0.6,-159,-1.6,-49,-0.5,1539285,2.0,116832,0.2,-105429,-7.5,17,2.8
"01041","0","10","70","0","2016","1","",259,3737,3755,3905,31864196,19749636,425969,645,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,3.2,29,0.8,33,0.9,135,3.6,1336211,4.4,494172,2.6,-84358,-16.5,16,2.5
"01041","1","10","71","0","2016","1","",9,34,32,33,362999,0,0,846,"",5.57,0.46,0.43,0.43,0.39,0.00,0.00,0.90,"",0,0.0,-2,-5.6,-4,-11.1,-7,-17.5,-39469,-9.8,0,0.0,0,0.0,17,2.1
"01041","2","10","71","0","2016","1","",11,48,50,47,429170,0,0,683,"",5.96,0.40,0.40,0.37,0.41,0.00,0.00,1.04,"",0,0.0,-1,-2.0,3,6.4,-1,-2.1,-19149,-4.3,0,0.0,0,0.0,-35,-4.9
"01041","3","10","71","0","2016","1","",22,531,526,530,4338581,165073,974,631,"",4.87,1.40,1.37,1.32,1.56,0.79,0.44,1.14,"",0,0.0,21,4.1,22,4.4,21,4.1,192412,4.6,6503,4.1,-438,-31.0,3,0.5
"01041","5","10","71","0","2016","1","",217,3124,3147,3295,26733446,19584563,424995,645,"",0.86,0.99,0.99,1.00,0.99,1.01,1.00,0.99,"",8,3.8,11,0.4,12,0.4,122,3.8,1202417,4.7,487669,2.6,-83920,-16.5,20,3.2
"01043","0","10","70","0","2016","1","",1795,28531,28380,28582,251979547,137524464,1972756,680,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",32,1.8,1683,6.3,1450,5.4,1476,5.4,16533514,7.0,12280560,9.8,-341631,-14.8,8,1.2
"01043","1","10","71","0","2016","1","",20,211,206,209,2614184,0,0,964,"",1.79,0.37,0.37,0.37,0.36,0.00,0.00,0.97,"",1,5.3,0,0.0,3,1.5,5,2.5,-149538,-5.4,0,0.0,0,0.0,-68,-6.6
"01043","2","10","71","0","2016","1","",15,711,751,766,6625272,0,0,686,"",1.17,0.77,0.80,0.82,0.79,0.00,0.00,0.99,"",0,0.0,-23,-3.1,-34,-4.3,-6,-0.8,500958,8.2,0,0.0,0,0.0,69,11.2
"01043","3","10","71","0","2016","1","",51,3269,3300,3330,26922565,1120909,14699,628,"",1.63,1.13,1.14,1.14,1.22,0.77,1.43,1.08,"",0,0.0,-42,-1.3,-9,-0.3,-8,-0.2,86957,0.3,207613,22.7,-298,-2.0,6,1.0
"01043","5","10","71","0","2016","1","",1709,24340,24123,24277,215817526,136403555,1958057,685,"",0.98,1.01,1.01,1.01,1.01,1.01,1.00,1.00,"",31,1.8,1748,7.7,1490,6.6,1485,6.5,16095137,8.1,12072947,9.7,-341333,-14.8,7,1.0
"01045","0","10","70","0","2016","1","",864,16565,16696,16736,212831212,77678259,1464316,982,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,0.8,321,2.0,466,2.9,432,2.6,17243615,8.8,5107385,7.0,-108361,-6.9,57,6.2
"01045","1","10","71","0","2016","1","",35,3004,3023,3045,52562847,0,0,1337,"",6.50,9.13,9.14,9.21,8.55,0.00,0.00,0.93,"",0,0.0,-8,-0.3,-13,-0.4,14,0.5,6898662,15.1,0,0.0,0,0.0,176,15.2
"01045","2","10","71","0","2016","1","",14,159,162,162,1495759,0,0,715,"",2.27,0.30,0.29,0.29,0.21,0.00,0.00,0.72,"",0,0.0,1,0.6,-1,-0.6,0,0.0,2973,0.2,0,0.0,0,0.0,2,0.3
"01045","3","10","71","0","2016","1","",57,1903,1906,1908,15373152,663077,11352,621,"",3.78,1.13,1.12,1.11,0.83,0.80,1.49,0.74,"",-1,-1.7,-9,-0.5,17,0.9,16,0.8,-314814,-2.0,8148,1.2,-1971,-14.8,-15,-2.4
"01045","5","10","71","0","2016","1","",758,11499,11605,11621,143399454,77015182,1452964,953,"",0.91,0.82,0.82,0.82,0.79,1.01,1.00,0.96,"",8,1.1,337,3.0,463,4.2,402,3.6,10656794,8.0,5099237,7.1,-106390,-6.8,39,4.3
"01047","0","10","70","0","2016","1","",854,12660,12598,12667,110749002,56401626,1318860,674,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,1.1,26,0.2,-196,-1.5,-175,-1.4,1279884,1.2,1256532,2.3,-180963,-12.1,14,2.1
"01047","1","10","71","0","2016","1","",17,158,151,157,2306385,0,0,1142,"",3.19,0.63,0.61,0.63,0.72,0.00,0.00,1.16,"",-1,-5.6,-3,-1.9,-13,-7.9,-1,-0.6,-137869,-5.6,0,0.0,0,0.0,-26,-2.2
"01047","2","10","71","0","2016","1","",21,533,552,555,4879405,0,0,687,"",3.45,1.30,1.33,1.33,1.33,0.00,0.00,1.00,"",-1,-4.5,-35,-6.2,-9,-1.6,-4,-0.7,-13902,-0.3,0,0.0,0,0.0,18,2.7
"01047","3","10","71","0","2016","1","",65,1926,1882,1857,14231616,341910,4398,580,"",4.36,1.50,1.46,1.43,1.47,0.57,0.64,1.01,"",1,1.6,-6,-0.3,-54,-2.8,-92,-4.7,-727520,-4.9,-6784,-1.9,-1342,-23.4,-13,-2.2
"01047","5","10","71","0","2016","1","",751,10043,10013,10098,89331596,56059716,1314462,684,"",0.91,0.94,0.94,0.94,0.95,1.01,1.00,1.01,"",10,1.3,70,0.7,-120,-1.2,-78,-0.8,2159175,2.5,1263316,2.3,-179621,-12.0,20,3.0
"01049","0","10","70","0","2016","1","",1152,20612,20745,20782,169072927,101624264,1385468,628,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",21,1.9,81,0.4,51,0.2,26,0.1,6279679,3.9,2294758,2.3,-678637,-32.9,22,3.6
"01049","1","10","71","0","2016","1","",19,156,157,154,1847992,0,0,913,"",2.64,0.38,0.38,0.38,0.38,0.00,0.00,1.00,"",0,0.0,6,4.0,3,1.9,-4,-2.5,-165934,-8.2,0,0.0,0,0.0,-93,-9.2
"01049","2","10","71","0","2016","1","",16,496,510,514,4099159,0,0,622,"",1.95,0.74,0.75,0.75,0.73,0.00,0.00,0.98,"",-1,-5.9,-22,-4.2,-9,-1.7,3,0.6,7821,0.2,0,0.0,0,0.0,12,2.0
"01049","3","10","71","0","2016","1","",60,2614,2600,2588,21849392,2974903,23490,646,"",2.99,1.25,1.23,1.22,1.48,2.75,3.26,1.20,"",0,0.0,50,2.0,42,1.6,43,1.7,320247,1.5,65765,2.3,-9174,-28.1,-2,-0.3
"01049","5","10","71","0","2016","1","",1057,17346,17478,17526,141276384,98649361,1361978,623,"",0.95,0.99,1.00,1.00,0.98,0.98,0.99,0.99,"",22,2.1,47,0.3,15,0.1,-16,-0.1,6117545,4.5,2228993,2.3,-669463,-33.0,27,4.5
"01051","0","10","70","0","2016","1","",1329,19211,19348,19396,155963313,83758713,1119704,621,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",40,3.1,432,2.3,366,1.9,315,1.7,4309098,2.8,3422790,4.3,-332123,-22.9,5,0.8
"01051","1","10","71","0","2016","1","",14,140,144,143,1763178,0,0,953,"",1.69,0.37,0.38,0.37,0.39,0.00,0.00,1.05,"",-1,-6.7,7,5.3,1,0.7,1,0.7,-114765,-6.1,0,0.0,0,0.0,-84,-8.1
"01051","2","10","71","0","2016","1","",24,1044,1058,1039,10212324,0,0,750,"",2.53,1.68,1.66,1.63,1.97,0.00,0.00,1.19,"",0,0.0,-4,-0.4,3,0.3,-5,-0.5,383404,3.9,0,0.0,0,0.0,29,4.0
"01051","3","10","71","0","2016","1","",47,3394,3409,3414,28649437,6749948,64536,647,"",2.03,1.74,1.72,1.72,2.10,7.57,11.09,1.22,"",0,0.0,79,2.4,54,1.6,61,1.8,1855323,6.9,888365,15.2,-20021,-23.7,30,4.9
"01051","5","10","71","0","2016","1","",1244,14633,14737,14800,115338374,77008765,1055168,603,"",0.97,0.90,0.90,0.90,0.87,0.93,0.95,0.97,"",41,3.4,350,2.5,308,2.1,258,1.8,2185136,1.9,2534425,3.4,-312102,-22.8,-1,-0.2
"01053","0","10","70","0","2016","1","",830,12506,12660,12795,114486151,60648210,890544,696,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",22,2.7,-134,-1.1,6,0.0,-41,-0.3,-1033462,-0.9,2511100,4.3,-229219,-20.5,-3,-0.4
"01053","1","10","71","0","2016","1","",6,64,56,59,778581,0,0,1004,"",1.16,0.26,0.22,0.23,0.24,0.00,0.00,0.99,"",0,0.0,8,14.3,0,0.0,-1,-1.7,-78220,-9.1,0,0.0,0,0.0,-146,-12.7
"01053","2","10","71","0","2016","1","",19,580,617,616,5668951,0,0,722,"",3.21,1.43,1.48,1.47,1.49,0.00,0.00,1.02,"",0,0.0,-28,-4.6,-31,-4.8,-22,-3.4,-38969,-0.7,0,0.0,0,0.0,27,3.9
"01053","3","10","71","0","2016","1","",47,3258,3285,3312,29518173,11902945,71684,691,"",3.25,2.56,2.54,2.53,2.95,18.44,15.48,1.16,"",0,0.0,-170,-5.0,-157,-4.6,-261,-7.3,-988106,-3.2,724691,6.5,-40055,-35.8,17,2.5
"01053","5","10","71","0","2016","1","",758,8604,8702,8808,78520446,48745265,818860,694,"",0.94,0.81,0.81,0.81,0.81,0.81,0.92,0.99,"",22,3.0,56,0.7,194,2.3,243,2.8,71833,0.1,1786409,3.8,-189164,-18.8,-13,-1.8
"01055","0","10","70","0","2016","1","",2058,35933,36006,36190,304472762,169534557,2413922,650,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,0.5,1158,3.3,1273,3.7,1187,3.4,7818260,2.6,6118518,3.7,-758897,-23.9,-5,-0.8
"01055","1","10","71","0","2016","1","",17,293,290,283,4649338,0,0,1239,"",1.32,0.41,0.41,0.40,0.53,0.00,0.00,1.31,"",0,0.0,-1,-0.3,0,0.0,-2,-0.7,-212355,-4.4,0,0.0,0,0.0,-52,-4.0
"01055","2","10","71","0","2016","1","",23,785,809,816,7306182,0,0,700,"",1.57,0.67,0.68,0.69,0.72,0.00,0.00,1.06,"",0,0.0,3,0.4,-4,-0.5,-1,-0.1,-316552,-4.2,0,0.0,0,0.0,-29,-4.0
"01055","3","10","71","0","2016","1","",102,4150,4147,4152,34699997,2288629,20252,643,"",2.84,1.14,1.13,1.12,1.30,1.27,1.61,1.16,"",3,3.0,49,1.2,28,0.7,26,0.6,138149,0.4,93436,4.3,-9176,-31.2,-3,-0.5
"01055","5","10","71","0","2016","1","",1916,30705,30760,30939,257817245,167245928,2393670,644,"",0.96,1.01,1.01,1.01,1.00,1.00,1.00,0.99,"",8,0.4,1107,3.7,1249,4.2,1164,3.9,8209018,3.3,6025082,3.7,-749721,-23.9,-4,-0.6
"01057","0","10","70","0","2016","1","",336,4027,4048,4062,31488308,16370498,209713,599,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,2.8,176,4.6,127,3.2,142,3.6,1194257,3.9,1079344,7.1,-67863,-24.4,1,0.2
"01057","1","10","71","0","2016","1","",6,35,36,36,378461,0,0,816,"",2.86,0.44,0.45,0.45,0.42,0.00,0.00,0.93,"",1,20.0,1,2.9,2,5.9,1,2.9,-17884,-4.5,0,0.0,0,0.0,-72,-8.1
"01057","2","10","71","0","2016","1","",9,230,251,251,1777855,0,0,560,"",3.76,1.76,1.88,1.88,1.70,0.00,0.00,0.92,"",-1,-10.0,-11,-4.6,-14,-5.3,-14,-5.3,47247,2.7,0,0.0,0,0.0,42,8.1
"01057","3","10","71","0","2016","1","",21,909,904,899,7169019,190175,1122,610,"",3.58,2.22,2.18,2.16,2.61,1.09,1.03,1.19,"",-1,-4.5,40,4.6,24,2.7,16,1.8,-6811,-0.1,-13146,-6.5,-687,-38.0,-19,-3.0
"01057","5","10","71","0","2016","1","",300,2853,2857,2876,22162973,16180323,208591,596,"",0.92,0.84,0.84,0.84,0.83,1.00,1.00,0.99,"",10,3.4,146,5.4,115,4.2,139,5.1,1171705,5.6,1092490,7.2,-67176,-24.4,4,0.7
"01059","0","10","70","0","2016","1","",560,10238,10259,10237,80751691,49677707,970757,606,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,407,4.1,331,3.3,238,2.4,628549,0.8,1070198,2.2,-207804,-17.6,-15,-2.4
"01059","1","10","71","0","2016","1","",10,87,89,88,1117488,0,0,977,"",2.86,0.43,0.44,0.44,0.48,0.00,0.00,1.11,"",0,0.0,-1,-1.1,-7,-7.3,-8,-8.3,-157508,-12.4,0,0.0,0,0.0,-74,-7.0
"01059","2","10","71","0","2016","1","",14,324,336,334,2750783,0,0,639,"",3.51,0.98,1.00,0.99,1.02,0.00,0.00,1.04,"",0,0.0,-8,-2.4,-2,-0.6,-5,-1.5,2342,0.1,0,0.0,0,0.0,10,1.6
"01059","3","10","71","0","2016","1","",26,1473,1481,1507,12701928,973250,10080,657,"",2.66,1.42,1.41,1.44,1.80,1.84,2.00,1.27,"",0,0.0,56,4.0,54,3.8,97,6.9,497171,4.1,36213,3.9,-1641,-14.0,-5,-0.8
"01059","5","10","71","0","2016","1","",510,8354,8353,8308,64181492,48704457,960677,592,"",0.94,0.96,0.96,0.96,0.93,0.99,1.00,0.97,"",0,0.0,360,4.5,286,3.5,154,1.9,286544,0.4,1033985,2.2,-206163,-17.7,-17,-2.8
"01061","0","10","70","0","2016","1","",489,5063,5063,5086,35831842,22371400,250529,544,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,0.8,218,4.5,258,5.4,190,3.9,-705975,-1.9,328587,1.5,-83899,-25.1,-36,-6.2
"01061","1","10","71","0","2016","1","",10,57,57,59,590192,0,0,787,"",3.28,0.57,0.57,0.59,0.57,0.00,0.00,0.99,"",0,0.0,1,1.8,4,7.5,4,7.3,-125196,-17.5,0,0.0,0,0.0,-220,-21.8
"01061","2","10","71","0","2016","1","",10,86,86,85,612392,0,0,550,"",2.87,0.52,0.52,0.51,0.51,0.00,0.00,1.00,"",-3,-23.1,-15,-14.9,-13,-13.1,-18,-17.5,-241848,-28.3,0,0.0,0,0.0,-101,-15.5
"01061","3","10","71","0","2016","1","",36,1309,1300,1313,9177711,3120430,37025,540,"",4.22,2.54,2.51,2.52,2.93,13.11,28.42,1.16,"",0,0.0,29,2.3,29,2.3,32,2.5,-53834,-0.6,37188,1.2,-6772,-15.5,-16,-2.9
"01061","5","10","71","0","2016","1","",433,3611,3620,3629,25451547,19250970,213504,541,"",0.91,0.84,0.85,0.84,0.84,0.87,0.86,0.99,"",7,1.6,203,6.0,238,7.0,172,5.0,-285097,-1.1,291399,1.5,-77127,-26.5,-39,-6.7
"01063","0","10","70","0","2016","1","",153,1770,1783,1720,14205437,6545828,141028,622,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.3,62,3.6,55,3.2,-12,-0.7,1202527,9.2,555641,9.3,-37831,-21.2,41,7.1
"01063","1","10","71","0","2016","1","",7,23,23,23,233970,0,0,783,"",7.34,0.65,0.65,0.68,0.57,0.00,0.00,0.86,"",0,0.0,-4,-14.8,2,9.5,-2,-8.0,-13035,-5.3,0,0.0,0,0.0,2,0.3
"01063","2","10","71","0","2016","1","",9,55,55,55,402384,0,0,563,"",8.26,0.96,0.94,0.97,0.85,0.00,0.00,0.89,"",0,0.0,-1,-1.8,-1,-1.8,0,0.0,19281,5.0,0,0.0,0,0.0,34,6.4
"01063","3","10","71","0","2016","1","",24,568,565,566,4662586,711731,9241,633,"",9.00,3.16,3.10,3.21,3.76,10.22,12.60,1.19,"",0,0.0,-4,-0.7,-14,-2.4,-22,-3.7,-7335,-0.2,26121,3.8,-9654,-51.1,13,2.1
"01063","5","10","71","0","2016","1","",113,1124,1140,1076,8906497,5834097,131787,615,"",0.76,0.75,0.76,0.74,0.74,0.90,0.94,0.98,"",2,1.8,71,6.7,68,6.3,12,1.1,1203616,15.6,529520,10.0,-28177,-17.6,58,10.4
"01065","0","10","70","0","2016","1","",266,2713,2735,2717,22447706,10534694,175672,634,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.7,-50,-1.8,-25,-0.9,-44,-1.6,-609348,-2.6,-652864,-5.8,-31808,-15.3,-8,-1.2
"01065","1","10","71","0","2016","1","",11,48,46,45,566636,0,0,941,"",6.63,0.89,0.85,0.84,0.87,0.00,0.00,1.02,"",0,0.0,0,0.0,-4,-8.0,-2,-4.3,-21586,-3.7,0,0.0,0,0.0,5,0.5
"01065","2","10","71","0","2016","1","",11,86,85,85,719803,0,0,649,"",5.80,0.98,0.94,0.95,0.96,0.00,0.00,1.01,"",-1,-8.3,-4,-4.4,-5,-5.6,-4,-4.5,-56285,-7.3,0,0.0,0,0.0,-17,-2.6
"01065","3","10","71","0","2016","1","",22,751,764,766,5731282,1161758,10939,580,"",4.74,2.72,2.73,2.75,2.92,10.36,11.98,1.07,"",0,0.0,-7,-0.9,-3,-0.4,5,0.7,-88775,-1.5,91562,8.6,-3695,-25.2,-8,-1.4
"01065","5","10","71","0","2016","1","",222,1828,1840,1821,15429985,9372936,164733,649,"",0.86,0.80,0.80,0.79,0.81,0.90,0.94,1.02,"",-1,-0.4,-39,-2.1,-13,-0.7,-43,-2.3,-442702,-2.8,-744426,-7.4,-28113,-14.6,-7,-1.1
"01067","0","10","70","0","2016","1","",333,3289,3229,3230,28713471,15624156,177711,680,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.8,-72,-2.1,-176,-5.2,-158,-4.7,-491193,-1.7,-617379,-3.8,-93837,-34.6,16,2.4
"01067","1","10","71","0","2016","1","",7,41,43,42,457684,0,0,838,"",3.37,0.63,0.67,0.66,0.55,0.00,0.00,0.85,"",0,0.0,-3,-6.8,0,0.0,-5,-10.6,-36225,-7.3,0,0.0,0,0.0,-13,-1.5
"01067","2","10","71","0","2016","1","",11,70,70,67,638580,0,0,712,"",4.64,0.66,0.66,0.63,0.67,0.00,0.00,1.03,"",-1,-8.3,3,4.5,1,1.4,-3,-4.3,30187,5.0,0,0.0,0,0.0,30,4.4
"01067","3","10","71","0","2016","1","",22,578,578,574,4801066,455845,3474,640,"",3.79,1.73,1.75,1.73,1.91,2.74,3.76,1.10,"",1,4.8,10,1.8,15,2.7,12,2.1,157608,3.4,30748,7.2,-2068,-37.3,7,1.1
"01067","5","10","71","0","2016","1","",293,2600,2538,2547,22816141,15168311,174237,685,"",0.91,0.93,0.93,0.93,0.93,0.98,0.99,1.00,"",6,2.1,-82,-3.1,-192,-7.0,-162,-6.0,-642763,-2.7,-648127,-4.1,-91769,-34.5,18,2.7
"01069","0","10","70","0","2016","1","",2924,45752,45957,46243,443757351,209651618,2869574,742,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",75,2.6,-137,-0.3,-186,-0.4,-251,-0.5,309034,0.1,971473,0.5,-1001010,-25.9,3,0.4
"01069","1","10","71","0","2016","1","",26,306,306,302,4605263,0,0,1163,"",1.43,0.34,0.34,0.33,0.36,0.00,0.00,1.07,"",1,4.0,10,3.4,13,4.4,6,2.0,-170459,-3.6,0,0.0,0,0.0,-82,-6.6
"01069","2","10","71","0","2016","1","",31,884,939,946,9084151,0,0,757,"",1.49,0.60,0.62,0.62,0.62,0.00,0.00,1.00,"",0,0.0,6,0.7,5,0.5,10,1.1,-102884,-1.1,0,0.0,0,0.0,-15,-1.9
"01069","3","10","71","0","2016","1","",73,6942,7012,7005,77487524,3015776,28668,853,"",1.43,1.49,1.49,1.48,2.00,1.35,1.92,1.34,"",2,2.8,-126,-1.8,-48,-0.7,-65,-0.9,1157330,1.5,205663,7.3,-8464,-22.8,22,2.6
"01069","5","10","71","0","2016","1","",2794,37620,37700,37990,352580413,206635842,2840906,718,"",0.99,0.97,0.97,0.97,0.93,1.00,1.00,0.96,"",72,2.6,-27,-0.1,-156,-0.4,-202,-0.5,-574953,-0.2,765810,0.4,-992546,-25.9,1,0.1
"01071","0","10","70","0","2016","1","",965,15923,15877,16142,133243227,76186114,1647590,641,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,1.3,-13,-0.1,-126,-0.8,91,0.6,5002085,3.9,3444539,4.7,-499460,-23.3,24,3.9
"01071","1","10","71","0","2016","1","",21,238,234,230,4133781,0,0,1359,"",3.49,0.75,0.74,0.72,1.07,0.00,0.00,1.45,"",0,0.0,-39,-14.1,-26,-10.0,-33,-12.5,-693897,-14.4,0,0.0,0,0.0,-34,-2.4
"01071","2","10","71","0","2016","1","",13,172,180,179,1503965,16070,95,654,"",1.89,0.33,0.34,0.34,0.34,0.07,0.14,1.00,"",-1,-7.1,-3,-1.7,2,1.1,2,1.1,82209,5.8,70,0.4,-47,-33.1,35,5.7
"01071","3","10","71","0","2016","1","",65,2840,2818,2943,24394049,1913842,21009,655,"",3.86,1.76,1.73,1.78,2.10,2.36,2.45,1.19,"",0,0.0,5,0.2,-20,-0.7,116,4.1,-279881,-1.1,-218319,-10.2,-11276,-34.9,-15,-2.2
"01071","5","10","71","0","2016","1","",866,12673,12645,12790,103211432,74256202,1626486,625,"",0.93,0.94,0.94,0.94,0.91,0.99,0.99,0.97,"",13,1.5,24,0.2,-82,-0.6,6,0.0,5893654,6.1,3662788,5.2,-488137,-23.1,36,6.1
"01073","0","10","70","0","2016","1","",18095,335690,336798,337471,4508680046,1676919703,24309572,1030,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",613,3.5,2170,0.7,2425,0.7,2463,0.7,-127601897,-2.8,11728077,0.7,-6229734,-20.4,-37,-3.5
"01073","1","10","71","0","2016","1","",89,8123,8111,8063,147679437,0,0,1403,"",0.79,1.22,1.22,1.21,1.13,0.00,0.00,0.93,"",0,0.0,180,2.3,57,0.7,48,0.6,-5004492,-3.3,0,0.0,0,0.0,-64,-4.4
"01073","2","10","71","0","2016","1","",77,22391,22429,22422,293008542,0,0,1006,"",0.60,2.06,2.02,2.02,1.96,0.00,0.00,0.96,"",0,0.0,732,3.4,699,3.2,672,3.1,2627149,0.9,0,0.0,0,0.0,-23,-2.2
"01073","3","10","71","0","2016","1","",420,26312,26460,26565,297529529,4326323,50128,865,"",1.33,0.77,0.77,0.77,0.76,0.24,0.40,0.98,"",4,1.0,-484,-1.8,-230,-0.9,-120,-0.4,-45515,0.0,207456,5.0,-9626,-16.1,8,0.9
"01073","5","10","71","0","2016","1","",17509,278864,279798,280421,3770462538,1672593380,24259444,1037,"",1.00,0.98,0.98,0.98,0.98,1.01,1.00,1.00,"",609,3.6,1742,0.6,1899,0.7,1863,0.7,-125179039,-3.2,11520621,0.7,-6220108,-20.4,-41,-3.8
"01075","0","10","70","0","2016","1","",277,3375,3405,3404,30065149,17410567,197368,681,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,1.1,70,2.1,142,4.4,151,4.6,1169790,4.0,814737,4.9,-53880,-21.4,2,0.3
"01075","1","10","71","0","2016","1","",7,38,36,38,356548,0,0,735,"",4.05,0.57,0.53,0.57,0.41,0.00,0.00,0.74,"",0,0.0,2,5.6,-3,-7.7,-1,-2.6,-72879,-17.0,0,0.0,0,0.0,-134,-15.4
"01075","2","10","71","0","2016","1","",8,71,69,71,517088,0,0,566,"",4.05,0.65,0.62,0.64,0.52,0.00,0.00,0.82,"",0,0.0,-7,-9.0,-7,-9.2,-3,-4.1,-39708,-7.1,0,0.0,0,0.0,2,0.4
"01075","3","10","71","0","2016","1","",31,468,476,478,3872683,171412,1011,628,"",6.42,1.36,1.37,1.37,1.47,0.93,0.99,1.08,"",0,0.0,-12,-2.5,-8,-1.7,-1,-0.2,78540,2.1,-9614,-5.3,-600,-37.2,21,3.5
"01075","5","10","71","0","2016","1","",231,2798,2824,2817,25318830,17239155,196357,692,"",0.86,0.98,0.98,0.98,0.99,1.00,1.00,1.01,"",3,1.3,87,3.2,160,6.0,156,5.9,1203837,5.0,824351,5.0,-53280,-21.3,-1,-0.1
"01077","0","10","70","0","2016","1","",2062,29001,29142,29575,232329094,124404506,1946039,611,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",55,2.7,508,1.8,768,2.7,990,3.5,1764091,0.8,4083718,3.4,-530969,-21.4,-12,-1.9
"01077","1","10","71","0","2016","1","",19,279,284,283,4278500,0,0,1167,"",1.48,0.48,0.49,0.48,0.64,0.00,0.00,1.31,"",1,5.6,9,3.3,17,6.4,12,4.4,38303,0.9,0,0.0,0,0.0,-44,-3.6
"01077","2","10","71","0","2016","1","",16,1090,1113,1265,13297884,0,0,885,"",1.09,1.16,1.16,1.30,1.72,0.00,0.00,1.43,"",0,0.0,-15,-1.4,18,1.6,32,2.6,366437,2.8,0,0.0,0,0.0,16,1.8
