County_FIPS,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
2290,0,10,70,0,2016,1,,289,1949,1950,1956,17798094,7509514,158622,701,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-8,-2.7,5,0.3,-47,-2.4,-49,-2.4,150124,0.9,-355733,-4.5,-30526,-16.1,16,2.3
2999,0,10,70,0,2016,1,,766,1720,1844,1851,26623709,21934850,439725,1135,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,56,7.9,201,13.2,273,17.4,206,12.5,1416218,5.6,2389240,12.2,-33311,-7.0,-94,-7.6
4001,0,10,70,0,2016,1,,594,17741,17704,17538,175130671,40459881,1308607,763,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-0.5,-149,-0.8,-233,-1.3,-322,-1.8,8138059,4.9,146204,0.4,29472,2.3,45,6.3
4003,0,10,70,0,2016,1,,2211,33462,33824,33822,356807736,113367308,2939306,814,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,0.0,-1138,-3.3,-1216,-3.5,-1437,-4.1,-2344390,-0.7,-4897924,-4.1,-198134,-6.3,24,3.0
4005,0,10,70,0,2016,1,,3302,57259,58707,59162,572113046,206640232,4022166,754,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,11,0.3,-705,-1.2,238,0.4,-131,-0.2,2769478,0.5,1839014,0.9,-82525,-2.0,6,0.8
4007,0,10,70,0,2016,1,,980,14224,14458,14449,132295547,60882171,1565353,708,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,16,1.7,-444,-3.0,-307,-2.1,-324,-2.2,-18075533,-12.0,-2681292,-4.2,74193,5.0,-77,-9.8
4009,0,10,70,0,2016,1,,528,8952,9115,9099,83042809,27847965,653383,705,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-0.4,533,6.3,573,6.7,508,5.9,-2058128,-2.4,2088418,8.1,91684,16.3,-64,-8.3
4011,0,10,70,0,2016,1,,106,4356,4509,4363,70307444,26442039,887405,1227,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-9,-7.8,-220,-4.8,-114,-2.5,-191,-4.2,-21770921,-23.6,-1134330,-4.1,-80060,-8.3,-318,-20.6
4012,0,10,70,0,2016,1,,358,5631,5819,5863,45770117,22749583,681679,610,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,0.8,204,3.8,279,5.0,221,3.9,2613561,6.1,1293812,6.0,41461,6.5,10,1.7
4013,0,10,70,0,2016,1,,94780,1841676,1858982,1864382,23438367204,9029273214,201916924,972,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3106,3.4,57995,3.3,59485,3.3,59358,3.3,423792379,1.8,340552521,3.9,6057489,3.1,-14,-1.4
4015,0,10,70,0,2016,1,,3633,46379,46768,46968,402096615,201179372,5144991,662,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,117,3.3,401,0.9,289,0.6,104,0.2,6181000,1.6,2635987,1.3,171438,3.4,6,0.9
4017,0,10,70,0,2016,1,,1651,26405,26900,27366,240139986,88743708,2350675,687,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,26,1.6,494,1.9,822,3.2,1012,3.8,936432,0.4,6558251,8.0,378798,19.2,-18,-2.6
4019,0,10,70,0,2016,1,,18713,356161,358315,359204,3858830859,1467506345,31340336,829,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,306,1.7,2976,0.8,3398,1.0,4054,1.1,83213438,2.2,49640486,3.5,951126,3.1,10,1.2
4021,0,10,70,0,2016,1,,3236,60826,61624,61927,592531532,219163445,4479438,742,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,292,9.9,3377,5.9,3238,5.5,3645,6.3,29890278,5.3,16658826,8.2,257725,6.1,-4,-0.5
4023,0,10,70,0,2016,1,,1168,13667,13747,13784,140846987,54016823,2016399,789,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,20,1.7,-541,-3.8,-658,-4.6,-572,-4.0,-2792753,-1.9,-695076,-1.3,94821,4.9,18,2.3
4025,0,10,70,0,2016,1,,5516,59584,60623,61280,539851366,253921371,5508678,686,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,285,5.4,1579,2.7,1643,2.8,1898,3.2,26836153,5.2,14748457,6.2,337254,6.5,15,2.2
4027,0,10,70,0,2016,1,,3165,76417,75081,74227,616306228,304884677,15278052,630,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,106,3.5,2441,3.3,1802,2.5,3170,4.5,11253790,1.9,10503023,3.6,1685211,12.4,-10,-1.6
4999,0,10,70,0,2016,1,,12650,25457,26098,26413,553664771,190883398,4520433,1639,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2964,30.6,3095,13.8,2763,11.8,2987,12.8,51608587,10.3,27049478,16.5,634423,16.3,-37,-2.2
5001,0,10,70,0,2016,1,,780,9819,9803,9797,87836562,61280228,1322031,689,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,11,1.4,-197,-2.0,-93,-0.9,-101,-1.0,-165092,-0.2,994326,1.6,-286469,-17.8,8,1.2
5003,0,10,70,0,2016,1,,564,6720,6704,6686,66387720,42565337,1440681,762,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-9,-1.6,-193,-2.8,-185,-2.7,-347,-4.9,-1712063,-2.5,-1137394,-2.6,-816854,-36.2,8,1.1
5005,0,10,70,0,2016,1,,1227,14307,14372,14537,113247853,67309722,1292724,605,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-4,-0.3,-256,-1.8,-208,-1.4,-107,-0.7,4627336,4.3,972689,1.5,-310871,-19.4,33,5.8
5007,0,10,70,0,2016,1,,6049,111131,112158,113400,1846980242,886439175,13364521,1266,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,253,4.4,5657,5.4,5714,5.4,6640,6.2,47402014,2.6,54320585,6.5,-4492245,-25.2,-37,-2.8
5009,0,10,70,0,2016,1,,1006,13825,13894,13960,115177163,68316693,1378331,638,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-8,-0.8,251,1.8,301,2.2,282,2.1,243363,0.2,164466,0.2,-317889,-18.7,-11,-1.7
5011,0,10,70,0,2016,1,,362,3758,3734,3722,27700739,16288536,335607,570,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-13,-3.5,-32,-0.8,-41,-1.1,-18,-0.5,-92557,-0.3,523740,3.3,-72490,-17.8,3,0.5
5013,0,10,70,0,2016,1,,102,2732,2723,2721,34924959,23849758,400769,986,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-7,-6.4,111,4.2,105,4.0,122,4.7,2290008,7.0,1327048,5.9,-152437,-27.6,25,2.6
5015,0,10,70,0,2016,1,,792,10189,10350,10608,71226476,52344797,720937,528,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,9,1.1,278,2.8,286,2.8,415,4.1,5018548,7.6,3495774,7.2,-160870,-18.2,22,4.3
5017,0,10,70,0,2016,1,,513,3206,3190,3202,22828974,12879186,365978,549,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,9,1.8,-33,-1.0,-27,-0.8,-49,-1.5,237888,1.1,259123,2.1,-47926,-11.6,12,2.2
5019,0,10,70,0,2016,1,,620,8915,9181,9205,73313928,39582586,1056078,620,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,-56,-0.6,81,0.9,132,1.5,3043156,4.3,2478857,6.7,-120011,-10.2,23,3.9
5021,0,10,70,0,2016,1,,399,3333,3332,3368,22723807,15688782,526197,523,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-10,-2.4,-97,-2.8,-111,-3.2,-72,-2.1,-392527,-1.7,-225506,-1.4,-71481,-12.0,6,1.2
5023,0,10,70,0,2016,1,,677,6440,6423,6427,47214937,32922537,841858,565,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-7,-1.0,-107,-1.6,-134,-2.0,-164,-2.5,-542800,-1.1,-528425,-1.6,-196178,-18.9,5,0.9
5025,0,10,70,0,2016,1,,126,982,1044,967,6843030,4137559,103807,528,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-2.3,-30,-3.0,25,2.5,-30,-3.0,-60747,-0.9,-96262,-2.3,-42597,-29.1,2,0.4
5027,0,10,70,0,2016,1,,736,8169,8267,8254,74217841,42591232,974331,694,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-10,-1.3,-29,-0.4,-107,-1.3,-49,-0.6,-437120,-0.6,-540405,-1.3,-367610,-27.4,1,0.1
5029,0,10,70,0,2016,1,,566,6766,6750,6818,56932952,34771604,754163,646,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-28,-4.7,-193,-2.8,-247,-3.5,-107,-1.5,-2577877,-4.3,-1765616,-4.8,-262377,-25.8,-12,-1.8
5031,0,10,70,0,2016,1,,2793,47365,47751,48103,429698782,248119036,4837863,692,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,71,2.6,1453,3.2,1704,3.7,1939,4.2,28185076,7.0,13491204,5.8,-1120842,-18.8,21,3.1
5033,0,10,70,0,2016,1,,1253,19416,19488,19610,162098552,120231002,2103029,639,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-8,-0.6,291,1.5,371,1.9,540,2.8,5808596,3.7,5620121,4.9,-472733,-18.4,10,1.6
5035,0,10,70,0,2016,1,,1292,16715,16548,16527,140422492,91127692,2487410,651,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-41,-3.1,246,1.5,21,0.1,30,0.2,12206523,9.5,4869620,5.6,-222912,-8.2,53,8.9
5037,0,10,70,0,2016,1,,485,4869,4938,5004,37506744,22354406,693363,584,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-22,-4.3,-107,-2.2,-48,-1.0,-48,-1.0,11249,0.0,194132,0.9,-128974,-15.7,8,1.4
5039,0,10,70,0,2016,1,,260,2856,2827,2886,20496010,14780046,450061,552,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,0.8,153,5.7,86,3.1,182,6.7,673457,3.4,864973,6.2,-63723,-12.4,-9,-1.6
5041,0,10,70,0,2016,1,,546,4518,4522,4542,34931688,21960782,461891,594,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,0.2,153,3.5,140,3.2,99,2.2,561407,1.6,700580,3.3,-138586,-23.1,-7,-1.2
5043,0,10,70,0,2016,1,,531,6417,6467,6492,51158066,26543868,548805,609,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-4,-0.7,94,1.5,92,1.4,109,1.7,2562499,5.3,1273272,5.0,-54794,-9.1,21,3.6
5045,0,10,70,0,2016,1,,2875,40052,40362,40690,369975737,208947031,5379892,705,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,37,1.3,-316,-0.8,-209,-0.5,75,0.2,-10457025,-2.7,-2209668,-1.0,-1306417,-19.5,-17,-2.4
5047,0,10,70,0,2016,1,,372,4424,4417,4443,37349036,22464197,348946,649,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,11,3.0,-41,-0.9,-54,-1.2,-38,-0.8,-811631,-2.1,-52007,-0.2,-92035,-20.9,-7,-1.1
5049,0,10,70,0,2016,1,,199,1808,1816,1844,12259603,6082895,97256,517,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-8,-3.9,-81,-4.3,-54,-2.9,-38,-2.0,288282,2.4,-52615,-0.9,-40667,-29.5,27,5.5
5051,0,10,70,0,2016,1,,3128,35923,36102,36581,293629816,178886331,3742142,624,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,29,0.9,216,0.6,521,1.5,771,2.2,7159711,2.5,5250595,3.0,-657125,-14.9,7,1.1
5053,0,10,70,0,2016,1,,342,3849,3899,3990,34139784,21702775,429059,671,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,-30,-0.8,-8,-0.2,9,0.2,827304,2.5,537734,2.5,-118478,-21.6,18,2.8
5055,0,10,70,0,2016,1,,893,15287,15348,15303,129827687,86899833,2007459,652,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-0.3,-39,-0.3,-150,-1.0,-202,-1.3,-2960675,-2.2,-3402912,-3.8,-2555995,-56.0,-9,-1.4
5057,0,10,70,0,2016,1,,521,7700,7786,7829,62627337,37977237,521437,620,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,0.4,13,0.2,99,1.3,133,1.7,1728523,2.8,1209970,3.3,-208012,-28.5,11,1.8
5059,0,10,70,0,2016,1,,629,8420,8470,8633,68762040,42919817,827601,622,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,0.5,101,1.2,49,0.6,213,2.5,1157086,1.7,1115152,2.7,-253402,-23.4,2,0.3
5061,0,10,70,0,2016,1,,364,6986,7020,7008,52347490,36250883,845441,575,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,0.3,-254,-3.5,-277,-3.8,-277,-3.8,725876,1.4,62476,0.2,-143623,-14.5,29,5.3
5063,0,10,70,0,2016,1,,925,15186,15317,15384,127665790,73764418,2062403,642,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,8,0.9,567,3.9,610,4.1,727,5.0,7225535,6.0,3826669,5.5,-166248,-7.5,10,1.6
5065,0,10,70,0,2016,1,,273,3060,3128,3179,23399814,14035334,398464,576,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6,2.2,15,0.5,21,0.7,47,1.5,1296322,5.9,636555,4.8,-19581,-4.7,27,4.9
5067,0,10,70,0,2016,1,,465,5287,5252,5387,45629838,25440337,516656,661,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-4,-0.9,87,1.7,70,1.4,127,2.4,-1400136,-3.0,-178587,-0.7,-183406,-26.2,-33,-4.8
5069,0,10,70,0,2016,1,,2141,27962,28320,28585,267227629,128422437,2553179,727,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-71,-3.2,120,0.4,-96,-0.3,206,0.7,6594610,2.5,5724980,4.7,-607930,-19.2,16,2.3
5071,0,10,70,0,2016,1,,515,8445,8518,8526,63516811,37272269,627111,575,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,8,1.6,84,1.0,158,1.9,150,1.8,1732159,2.8,867064,2.4,-251717,-28.6,7,1.2
5073,0,10,70,0,2016,1,,182,1225,1207,1191,9057989,5571393,105005,577,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,7,4.0,-9,-0.7,-36,-2.9,-37,-3.0,-679216,-7.0,-157414,-2.7,-31338,-23.0,-29,-4.8
5075,0,10,70,0,2016,1,,431,4039,4101,4136,29467295,19279146,668579,554,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4,0.9,-29,-0.7,36,0.9,41,1.0,616356,2.1,707626,3.8,-19107,-2.8,10,1.8
5077,0,10,70,0,2016,1,,300,1892,1921,1938,14866513,7469849,242236,597,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-13,-4.2,-46,-2.4,-71,-3.6,-59,-3.0,-557608,-3.6,-72144,-1.0,-21573,-8.2,-4,-0.7
5079,0,10,70,0,2016,1,,287,2825,2834,2835,21583156,9800868,211142,586,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-7,-2.4,-124,-4.2,-104,-3.5,-124,-4.2,-2393309,-10.0,-60926,-0.6,-90289,-30.0,-39,-6.2
5081,0,10,70,0,2016,1,,251,3549,3520,3535,49238835,22632209,344509,1072,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1,-0.4,78,2.2,67,1.9,73,2.1,561989,1.2,616620,2.8,-87102,-20.2,-10,-0.9
5083,0,10,70,0,2016,1,,515,5479,5507,5539,40011489,24149864,488777,559,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,19,3.8,69,1.3,36,0.7,60,1.1,706418,1.8,837556,3.6,-50218,-9.3,5,0.9
5085,0,10,70,0,2016,1,,1314,13734,13758,13771,107334336,71864335,1402224,600,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,9,0.7,262,1.9,292,2.2,270,2.0,5523539,5.4,4692373,7.0,-64584,-4.4,19,3.3
5087,0,10,70,0,2016,1,,260,3104,3090,3110,24614520,16460404,282046,611,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1,-0.4,-85,-2.7,-102,-3.2,-61,-1.9,283713,1.2,-100113,-0.6,5564,2.0,23,3.9
5089,0,10,70,0,2016,1,,285,3781,3800,3820,25388527,17816417,239622,514,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-1.0,61,1.6,85,2.3,87,2.3,-24277575,-48.9,676519,3.9,-669524,-73.6,-512,-49.9
5091,0,10,70,0,2016,1,,892,12887,12873,12896,116615042,78595007,1247252,696,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,28,3.2,-216,-1.6,-311,-2.4,-401,-3.0,2088072,1.8,956805,1.2,-336362,-21.2,28,4.2
5093,0,10,70,0,2016,1,,1205,17604,17561,17646,175883407,111883693,3589604,769,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-15,-1.2,-603,-3.3,-466,-2.6,-429,-2.4,-4022144,-2.2,-6408952,-5.4,-1092386,-23.3,5,0.7
5095,0,10,70,0,2016,1,,311,2170,2205,2227,14339196,9589395,229795,501,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-6,-1.9,-10,-0.5,24,1.1,23,1.0,-555762,-3.7,-83947,-0.9,-76789,-25.0,-23,-4.4
5097,0,10,70,0,2016,1,,176,1284,1334,1353,8532543,4462007,121946,496,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-9,-4.9,-62,-4.6,-31,-2.3,-22,-1.6,138759,1.7,46401,1.1,-28482,-18.9,22,4.6
5099,0,10,70,0,2016,1,,205,2441,2469,2461,24124869,16378968,562282,755,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-1.0,52,2.2,78,3.3,58,2.4,1060994,4.6,729547,4.7,-573209,-50.5,14,1.9
5101,0,10,70,0,2016,1,,135,1074,1082,1113,6392149,2568365,42292,451,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1,-0.7,-4,-0.4,-10,-0.9,-35,-3.0,143902,2.3,-20483,-0.8,-15547,-26.9,16,3.7
5103,0,10,70,0,2016,1,,663,7107,7092,7053,53940049,29644173,743674,586,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-10,-1.5,48,0.7,26,0.4,-67,-0.9,1230144,2.3,1260063,4.4,-61959,-7.7,13,2.3
5105,0,10,70,0,2016,1,,154,1300,1293,1300,9965601,5613808,249714,591,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-10,-6.1,93,7.7,63,5.1,66,5.3,1598145,19.1,956012,20.5,56422,29.2,65,12.4
5107,0,10,70,0,2016,1,,810,5450,5502,5582,40036553,25314382,721459,559,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-54,-6.2,-213,-3.8,-143,-2.5,-57,-1.0,-1983258,-4.7,90507,0.4,-120490,-14.3,-13,-2.3
5109,0,10,70,0,2016,1,,257,2426,2430,2475,16908847,10475407,212598,532,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1,-0.4,58,2.4,104,4.5,153,6.6,848727,5.3,533287,5.4,-63522,-23.0,4,0.8
5111,0,10,70,0,2016,1,,533,5104,5152,5229,42294507,25827937,491924,630,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-5,-0.9,77,1.5,58,1.1,72,1.4,1101540,2.7,1065502,4.3,-164069,-25.0,8,1.3
5113,0,10,70,0,2016,1,,498,5703,5704,5826,41780330,25614024,630858,559,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-0.6,-254,-4.3,-231,-3.9,-117,-2.0,276440,0.7,-525991,-2.0,-175444,-21.8,22,4.1
5115,0,10,70,0,2016,1,,1831,25947,26162,26365,240593855,147488647,3912148,708,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,10,0.5,-1065,-3.9,-1132,-4.1,-486,-1.8,-12938067,-5.1,-5078283,-3.3,-1504105,-27.8,-13,-1.8
5117,0,10,70,0,2016,1,,268,1513,1473,1470,10843235,6772681,179093,562,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,8,3.1,-5,-0.3,-102,-6.5,-54,-3.5,-1062345,-8.9,-746185,-9.9,-56361,-23.9,-33,-5.5
5119,0,10,70,0,2016,1,,14405,244543,245431,246405,2858856928,1315929351,26573122,896,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,109,0.8,3088,1.3,3421,1.4,4223,1.7,69233421,2.5,46404325,3.7,-6700176,-20.1,9,1.0
5121,0,10,70,0,2016,1,,407,4263,4348,4449,29892426,18108637,458629,528,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-6,-1.5,30,0.7,108,2.5,204,4.8,2322866,8.4,1246649,7.4,-45741,-9.1,28,5.6
5123,0,10,70,0,2016,1,,761,7813,7846,7938,64715487,35359223,725158,633,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-38,-4.8,20,0.3,44,0.6,97,1.2,-1014278,-1.5,1062565,3.1,-175390,-19.5,-14,-2.2
5125,0,10,70,0,2016,1,,1977,23296,23270,23691,186271001,115982831,2442213,612,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,57,3.0,945,4.2,977,4.4,1271,5.7,12318248,7.1,8587677,8.0,-337119,-12.1,13,2.2
5127,0,10,70,0,2016,1,,191,3040,3047,3055,20578784,12730704,163190,519,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,1.6,-36,-1.2,-26,-0.8,5,0.2,571463,2.9,344870,2.8,-33915,-17.2,17,3.4
5129,0,10,70,0,2016,1,,183,1501,1532,1542,9373731,5051474,89492,473,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-7,-3.7,-44,-2.8,8,0.5,-17,-1.1,269364,3.0,-41178,-0.8,-41834,-31.9,19,4.2
5131,0,10,70,0,2016,1,,3732,65428,65607,65677,655708174,386981334,7986940,769,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,9,0.2,832,1.3,1094,1.7,995,1.5,10287394,1.6,6730332,1.8,-2396707,-23.1,0,0.0
5133,0,10,70,0,2016,1,,330,4895,4859,4893,38686192,24841479,565310,610,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4,1.2,149,3.1,133,2.8,173,3.7,2480967,6.9,984667,4.1,-205900,-26.7,21,3.6
5135,0,10,70,0,2016,1,,397,3797,3800,3788,25896085,15370479,380403,525,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-9,-2.2,62,1.7,79,2.1,72,1.9,960976,3.9,632402,4.3,-65250,-14.6,10,1.9
5137,0,10,70,0,2016,1,,293,2441,2446,2486,15983910,8331014,162681,500,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,1.0,21,0.9,25,1.0,74,3.1,1122517,7.6,710620,9.3,-42244,-20.6,27,5.7
5139,0,10,70,0,2016,1,,1324,18239,18286,18236,217504343,127254732,2960785,917,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-30,-2.2,268,1.5,184,1.0,181,1.0,-23025093,-9.6,4402193,3.6,-397191,-11.8,-108,-10.5
5141,0,10,70,0,2016,1,,364,3807,3759,3866,35121165,18052526,423307,709,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-0.8,-95,-2.4,-163,-4.2,-75,-1.9,-7576504,-17.7,-2367168,-11.6,-97681,-18.7,-129,-15.4
5143,0,10,70,0,2016,1,,5920,100945,101708,102353,1054905392,562475094,9515897,798,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,232,4.1,4109,4.2,4036,4.1,3818,3.9,71792411,7.3,34183376,6.5,-2389750,-20.1,24,3.1
5145,0,10,70,0,2016,1,,1829,24221,24122,24257,201025150,106526665,2417854,639,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-17,-0.9,-114,-0.5,-316,-1.3,-97,-0.4,-9793367,-4.6,-3550651,-3.2,-546358,-18.4,-26,-3.9
5147,0,10,70,0,2016,1,,218,1729,1736,1751,13456540,7693244,179019,595,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-4,-1.8,-80,-4.4,-69,-3.8,-73,-4.0,83690,0.6,-180084,-2.3,-51875,-22.5,28,4.9
5149,0,10,70,0,2016,1,,425,6373,6459,6475,46084494,31007474,352457,551,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-0.5,-88,-1.4,61,1.0,91,1.4,2378234,5.4,1876362,6.4,-126038,-26.3,27,5.2
5999,0,10,70,0,2016,1,,8874,28573,32695,33180,460358502,253126243,7758852,1125,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,843,10.5,2665,10.3,2094,6.8,3393,11.4,49577164,12.1,26745535,11.8,-290997,-3.6,27,2.5
6001,0,10,70,0,2016,1,,60607,734250,740333,739009,12981885607,3638373845,172299142,1353,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3040,5.3,24445,3.4,25142,3.5,18923,2.6,534843198,4.3,140577246,4.0,-2308764,-1.3,14,1.0
6003,0,10,70,0,2016,1,,89,535,542,528,4847320,1792363,99237,697,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-4,-4.3,4,0.8,19,3.6,-2,-0.4,149112,3.2,73420,4.3,2865,3.0,13,1.9
6005,0,10,70,0,2016,1,,1080,11089,11347,11370,115426550,33560955,1557479,788,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,46,4.4,-28,-0.3,64,0.6,-70,-0.6,103079,0.1,-916096,-2.7,-174008,-10.0,2,0.3
6007,0,10,70,0,2016,1,,8107,77618,79022,79110,739094551,275195260,13271393,723,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,337,4.3,2250,3.0,2587,3.4,2259,2.9,20509379,2.9,12277606,4.7,-10991,-0.1,-2,-0.3
6009,0,10,70,0,2016,1,,1298,9042,9041,9093,81263862,31225837,1502022,690,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,60,4.8,781,9.5,736,8.9,777,9.3,7600819,10.3,3096293,11.0,97049,6.9,7,1.0
